"location","ISO3","RLI_2020_weighted","species_richness","catch","catch_cv","effort","cpue","coastpop_2020","latitude","PrimaryProduction","area_km2","SST","subsidy_good","subsidy_bad","GDP_2019","WGI_2018","HDI_2021","finsHK_2010"
"Lebanon","LBN",0.411594413443375,33,27.15,0.586979340206287,6649779.86320764,2.14195159720618e-05,9821951.809,33.9060845663733,-228.227272727273,20184,23.3636363636364,0.0788065953936487,6.66158879067191e-05,53367042272,-0.833200916647911,0.706,NA
"Liberia","LBR",0.448610562479004,46,4687.16,0.169785562910964,10917321.7230058,4.26232302183491e-05,2958147.956,3.79988029343929,93.6115702479339,251781,28.5371900826446,0.00441951558264496,0.00276111189642652,3070518100,-0.731310643876592,0.481,0.893
"Libya","LBY",0.521452489017685,36,5612.54,0.561183374218967,46346142.2516251,9.87467665270607e-05,4898138.973,33.1250396947727,-235.328877005348,364524,22,0.0273556370178359,0,52076250948,-1.90446448326111,0.718,NA
"Line Group","KIR",0.682820678921187,6,2291.72,0.399367766789749,NA,4.6575912635107e-05,1105.883217,-3.77062637598808,-218.411888111888,1641193,28.4538461538462,0.0135212570307147,0.0324103421716174,194647201.9,0.327124789357185,0.624,0.73
"Lithuania","LTU",0.6,1,NA,NA,17950012.5416527,NA,600851.8639,55.753740248435,208.460669592489,6832,11.3157245780996,0.416614470503231,5.5118919426727,54219315600,0.886182283361753,0.875,NA
"Madagascar","MDG",0.504951399521807,32,4011.72,0.17263689216088,8597353.0813044,0.000514728490374676,15121585.57,-20.6702853194164,-199.607792207792,1196285,26.3570562770563,0.0224026278304868,0.00701429640785163,14083906357,-0.754959806799889,0.501,21.757
"Madeira","PRT",0.589660072652678,24,327.11,0.696161307531853,NA,0.000120573530408228,239329.5929,33.1240415608322,-240.215644820296,452796,20.7484143763214,0.0431227788749935,0.061771980648205,2.37686e+11,1.07238664229711,0.866,NA
"Malaysia","MYS",0.50094301562804,104,38546.2,0.147241574056012,306534559.144237,0.000150383589535551,33207430.12,5.16966220095183,-50.3045454545455,510804,30.3851674641148,0.00499066311642993,0.0482790671511687,3.64702e+11,0.474806364625692,0.803,28.199
"Maldives","MDV",0.606850210929873,23,19.52,1.00732474345168,28630622.789168,4.16844771461516e-05,219945.1631,2.47268751711863,-153.170011806375,920739,30.3834710743802,0.0266037021812347,0.0813323424982336,5729248472,-0.496577297647794,0.747,1.815
"Malta","MLT",0.556732137174533,33,233.99,0.295438720489749,10890235.8259517,1.74879087765472e-05,422831.032,35.3085029281968,-234.386363636364,52923,21.4772727272727,0.0949924478330427,0.08871651972568,14786156563,1.05949307481448,0.918,NA
"Marshall Islands","MHL",0.571141185967068,8,1103.49,0.770625184826002,3349352.85384082,4.98531051764853e-05,1963.519022,10.0949874212291,-271.090354767184,2001566,29.049889135255,0.198960493988688,0.0811998037044171,NA,-0.134239263211687,0.639,10.55
"Mauritania","MRT",0.368647815526254,52,15264.6,0.241990881253572,29502898.184918,0.000278209844667203,1622766.366,18.2359763011294,64.1969696969697,173180,23.7424242424242,0.00167951044154074,0.00588629284629217,7593752450,-0.758756260077159,0.556,73.917
"Mauritius","MUS",0.619425173025925,5,NA,NA,NA,NA,0,NA,-231.222222222222,650804,29.7289562289562,NA,NA,14180444557,0.764335190256437,0.802,34.772
"Melilla","ESP",0.493136426788319,29,18237.71,0.539891881118773,NA,0.00014763844289803,97767.81251,35.3167175722719,-168.272727272727,27,19.9090909090909,0.109788468039095,1.04800056812554,1.39412e+12,0.808154255151749,0.905,2033.469
"Mexico","MEX",0.800262701956671,99,64293.42,0.278076829884943,943065521.561642,5.03369716719739e-05,40485798.58,21.1342865545632,-182.590586718246,3187013,26.5290135396518,0.0219978515919115,0.0391731882510929,1.25829e+12,-0.352887514047325,0.758,319.244
"Micronesia","FSM",0.572188851042635,11,761.47,0.673196496198584,6286922.41844927,4.33959036385922e-05,46531.3107,6.74137353699311,-258.7573283859,3010644,30.1788497217069,0.76805051897344,2.35072135585578,NA,0.342016694756846,0.628,0.16
"Monaco","MCO",0.513523906456629,24,NA,NA,NA,NA,30620.51904,43.3466862889328,-153.318895188341,288,18.9090909090909,NA,NA,NA,NA,NA,NA
"Montenegro","MNE",0.548909308854717,32,24.68,0.300997306550094,445128.117470455,4.69281991732745e-05,527622.7122,41.8691149306073,54.6468305880785,6383,18.8982753832751,0.0368049525602947,0.038338492250307,5494736901,0.133898459995786,0.832,NA
"Montserrat","GBR",0.663875289066846,20,0.18,0.315102562541018,53439.6902277764,5.01195588856714e-06,4884.340554,16.4125061815396,-225.128065312231,7188,28.6242265645306,0.206162593025031,0.04882798255856,2.82711e+12,1.33360914761821,0.929,NA
"Morocco","MAR",0.608815857271009,43,33068.26,0.136769279743677,79192483.2672246,0.000248153294316421,23370883.06,32.7086466838574,-158.727272727273,280452,20.1103896103896,0.0106883927031231,0.0391793372220984,1.18725e+11,-0.300342060625553,0.683,35.859
"Mozambique","MOZ",0.687181889355477,49,8396.12,0.755914267054587,15857720.5337575,9.10988486779571e-05,14680843.99,-20.1630500250098,-181.336557059961,566292,26.8665377176015,0.00668502335689575,0.0350609027744307,14934159926,-0.779467875758807,0.446,5.528
"Myanmar","MMR",0.612031993273996,87,46574.48,0.0838292322651332,376220889.546115,0.000111610776793278,22144918.67,14.9485807189064,-31.5045454545455,497460,29.6263888888889,0.121951817550636,0.0382316605371011,76085852617,-0.939838528633118,0.585,NA
"Namibia","NAM",0.814118353521311,31,3563.7,0.465147438389025,24036346.6494682,0.000197223302209164,208438.5039,-23.4993075853067,-30.7023172905526,562212,18.2459893048128,0.0695219814195708,0.098261161549152,12366527719,0.296489146227638,0.615,95.72
"Nauru","NRU",0.558512762439668,6,74.2,0.761031608520451,98460.5973591418,5.57621701989293e-05,9107.223471,-0.590332320093418,-199.116363636364,309261,30.2436363636364,0.000176208142340913,0.000421367296902183,118223430.1,-0.0324483172347148,NA,NA
"Netherlands","NLD",0.63675219455122,14,982.16,0.152852811204448,60323941.8829638,3.64540778177393e-05,14230049.68,53.5760047659159,132.707070707071,64328,11.969696969697,0.102196791280306,0.551990229254007,9.0907e+11,1.69313832124074,0.941,10.169
"New Caledonia","FRA",0.678200930573707,15,30.46,0.676468489965581,3841752.66169552,3.79385878869494e-05,259409.2083,-20.9465528774792,-241.946678321678,1175971,25.7858391608392,0.0605070567534571,0.106858532111727,2.71552e+12,1.11651965727409,0.903,6.016
"New Zealand","NZL",0.92885073384458,17,35823.88,0.274039859352238,50841985.4984447,0.000105744258304435,4022969.858,-41.4751751288575,-59.5415105501874,4104551,13.5680536383356,0.0576011135869429,0.000196280838195321,2.06929e+11,1.81084122260412,0.937,153.664
"Nicaragua","NIC",0.659247454144445,63,912.13,0.133939859314182,36614675.9808987,3.40122356649923e-05,4555386.111,12.8059489495181,-86.8333333333333,213813,29.0050505050505,0.172578317562328,0.135380073118035,12520915291,-0.912723749876022,0.667,15.401
"Nigeria","NGA",0.480745841121799,48,26044.74,0.0823527899026349,400594853.199545,6.32719423438515e-05,58971060.85,4.08287993145529,214.060606060606,179048,28.5581818181818,0.0372531159431897,0.000856778158427505,4.4812e+11,-1.07192691167196,0.535,NA
"Niue","NZL",0.561326342278377,5,7.46,0.948099614388774,5561.18529868564,9.6363376243669e-05,1131.128619,-19.5024909766113,-280.239057239057,318140,27.1683501683502,0,0,2.06929e+11,1.81084122260412,0.937,153.664
"Norfolk Island","AUS",0.959652228142847,4,5.07,0.645888674844282,35124.0808755455,0.000340796373698704,1848.894869,-29.0543682905702,-213.708624708625,430600,21.7832167832168,3.3851486540715,7.17744577169111,1.39268e+12,1.57533008853594,0.951,65.575
"North Korea","PRK",0.562321355764823,33,0,1.67885662186701,16557033.1239627,NA,21554039,39.8055529055573,-18.2454545454545,114379,13.9581818181818,0,0,NA,-1.61196929216385,NA,NA
"Northern Mariana Islands","USA",0.6,4,0,0.958621737018843,1775944.08812815,6.1601325445907e-05,39513.15394,18.2236232048194,-330.941761363636,763626,28.984375,2.3885608546948,0.837547312685189,2.14277e+13,1.24137473106384,0.921,253.303
"Norway","NOR",0.496502399111167,16,815.28,0.7167102407503,169907731.779543,1.67074191932194e-05,4617727.892,62.7934655247081,107.759707629055,933167,9.36561088269632,0.0364912947348097,0.0496097132423483,4.03336e+11,1.7645746866862,0.961,51.14
"Oman","OMN",0.616741325735541,61,3697.02,0.230521671301023,67437610.0400364,9.31894253435397e-05,3322905.257,18.8711013598855,36.4881422924901,556490,27.5958498023715,0.0972859011097036,0.180138448274206,76983094928,0.139336486657461,0.816,12.402
"Pakistan","PAK",0.495492986814721,72,100374.51,0.12826592115549,414219894.639293,0.000180180491593125,19700940.34,23.5277810422089,49.7676767676768,224374,28.2272727272727,0.0239038085223851,0.00348706503964189,2.78222e+11,-0.968361606200536,0.544,52.291
"Palau","PLW",0.591141165987521,11,164.33,0.919132122701385,511656.499578472,4.53617579694895e-05,14077.00288,6.42363891696057,-252.500967117988,614807,30.2301740812379,0.0101924802033573,0.0221412917411915,NA,0.28960543529441,0.767,0.08
"Palestine","PSE",0.573633247637599,34,NA,NA,NA,NA,5868092.482,31.5690024473839,373,1120,23.2,NA,NA,NA,NA,0.715,NA
"Palmyra Atoll","USA",0.678159241679608,6,0.02,0.662058932509025,NA,6.84478050655338e-05,0,6.67958904763469,-109.251515151515,353670,28.7515151515152,0.730354866967455,0.136631012527925,2.14277e+13,1.24137473106384,0.921,253.303
"Panama","PAN",0.591331125471571,65,246.86,0.876892396330153,43262165.2875379,0.000209448197630773,4046115.311,8.2727592265023,-32.2937062937063,331318,28.6615384615385,0.140836620615922,0.14011893529753,66800800000,0.102261339314282,0.805,36.943
"Papua New Guinea","PNG",0.744843740728173,74,1184.38,0.496556454390163,40019989.0854445,5.66713551342831e-05,5199714.7477712,-7.45382303928258,-58.0059990770648,2403355,29.2809413936317,0.138684714980577,0.273986316456284,24969611435,-0.581057295203209,0.558,16.579
"Penon de Velez de la Gomera","ESP",0.543808226789057,7,18237.71,0.539891881118773,NA,0.00014763844289803,NA,35.1852496341648,-151.181818181818,4,19.8181818181818,0.109788468039095,1.04800056812554,1.39412e+12,0.808154255151749,0.905,2033.469
"Perejil Island","ESP",0.2,1,18237.71,0.539891881118773,NA,0.00014763844289803,NA,35.9146474834507,373,1,19.82,0.109788468039095,1.04800056812554,1.39412e+12,0.808154255151749,0.905,2033.469
"Peru","PER",0.546676683455261,45,25109.51,0.302283978550199,321464784.651928,3.60412650456113e-05,21811620.75,-7.5879068630814,20.924043062201,870795,21.3820745044429,0.0240686773217133,0.047864112050492,2.26848e+11,-0.134862271447976,0.762,198.877
"Philippines","PHL",0.50731100001161,100,4383.78,0.83333231341112,621492436.172299,1.25718645777143e-05,102895738.5,12.1262863994919,-212.363636363636,1971033,29.8554764512596,0.0676807254114115,0.144309884853659,3.76796e+11,-0.335153391584754,0.699,35.062
"Phoenix Group","KIR",0.643383539239869,7,1012.91,0.685410637694639,NA,4.70447307639259e-05,0,-3.72587924395616,-192.08658008658,745782,29.2424242424242,0.0065780392704627,0.0157675061637937,194647201.9,0.327124789357185,0.624,0.73
"Pitcairn","GBR",0.603395775450219,5,1006.03,0.796801653278538,30326.2339889091,8.3876403056704e-05,54.12598042,-24.5617307228584,-357.286060606061,842291,24.4460606060606,0.20132662115425,0,2.82711e+12,1.33360914761821,0.929,NA
"Poland","POL",0.6,1,0,1.10634533487515,29332532.9517773,1.45394078275759e-05,5006429.756,54.8999063835516,196.159090909091,29982,10.9318181818182,0.843692631880244,3.16446889874954,5.92164e+11,0.64712363978227,0.876,NA
"Portugal","PRT",0.615830488836126,35,4802.36,0.545376484425966,129406361.706124,0.000100888460939918,9432949.747,38.2440021933523,-188.082887700535,315501,18.3288770053476,0.0825947083033835,0.423869515789074,2.37686e+11,1.07238664229711,0.866,NA
"Puerto Rico","USA",0.623055963662049,18,0.01,1.71768891493498,3089332.25193336,NA,3617551.999,19.3333604179802,-258.648601398601,172958,28.4090909090909,1.0499181237668,0.230388649626015,2.14277e+13,1.24137473106384,0.921,253.303
"Qatar","QAT",0.612690292507393,48,605.08,0.30940852142583,7334973.38978455,4.77330032708928e-05,6572877.364,25.2752977105494,58.1515151515151,31489,27.5707070707071,0.0393971088851939,0.0122886581199882,1.83466e+11,0.348208884398143,0.855,NA
"Republic of Mauritius","MUS",0.650396990977235,14,2817.56,0.299127906505504,6410645.75998782,7.8147449084303e-05,1267191.525,-16.6886929991738,-255.98081734779,1278182,26.8673894912427,0.00518871917950006,0.00927517159029804,14180444557,0.764335190256437,0.802,34.772
"Republic of the Congo","COG",0.498597666938608,46,1255.78,0.232023977947559,9261041.23011473,0.000173038873530844,518172.2072,-5.33554273440227,233.575757575758,33807,27.6666666666667,0.0103619716745168,2.59535921716138e-05,10820591131,-1.11053787668546,0.571,12.95
"Reunion","FRA",0.462921666390874,13,74.64,0.831922346567128,NA,0.000402091987480985,904139.9467,-21.7545567994049,-256.545454545455,315151,25.6645768025078,0.196886826671354,0.216039241717206,2.71552e+12,1.11651965727409,0.903,6.016
"Romania","ROU",0.554725124945229,3,1.01,0.831828043868125,2121386.67966909,4.42730584236121e-06,3599268.031,44.2372153156398,-9,29606,16.5454545454545,3.89400967528329,6.49723605929779,2.50077e+11,NA,0.821,NA
"Russia","RUS",0.762143026684404,15,20029.91,0.124698316790189,1195551605.6647,1.46814456119382e-05,21726275.32,62.9128967490026,234.921343673994,7734809,3.22388744004829,0.0812902802835073,0.380068392203113,1.69988e+12,-0.637255464370052,0.822,NA
"Saba","NLD",0.61691852845567,20,0,2.28103594886183,NA,NA,1356.561562,17.3764943562558,-191.580815887748,9487,28.4857619659699,25.3035340262119,136.670666202775,9.0907e+11,1.69313832124074,0.941,10.169
"Saint Helena","GBR",0.6,1,3,0.456063240625243,205553.019368545,3.50126453080081e-05,3527.4045786,-15.9515073838607,-176.6537999038,1653388,21.3275176002449,0.00549583220878359,0.0013739580521959,2.82711e+12,1.33360914761821,0.929,NA
"Saint Kitts and Nevis","KNA",0.63842942531466,20,0,2.12132034355964,1015721.18563707,NA,54477.42069,16.9894405770194,-240.660759360096,9502,28.5154010840019,0.0127831759415511,0.115301715670823,1050992593,0.609238838156064,0.777,NA
"Saint Lucia","LCA",0.637606881264512,20,5.59,0.311040110973262,3025563.25742072,3.3998639443332e-06,168406.4327,13.8774014788674,-182.521422303017,15413,28.5369388974272,0.286534324128624,0.613096515281537,2122450630,0.574987235168616,0.715,NA
"Saint Vincent and the Grenadines","VCT",0.63977906010678,24,24.54,0.433156700336931,2803363.13296236,7.82506274543496e-06,88518.32788,13.1569178661178,-158.939393939394,36244,28.6060606060606,0.113410091716447,0.219338584462059,825385185.2,0.564170144498348,0.751,NA
"Saint-Barthelemy","FRA",0.607859465526008,20,18.86,0.0412294048791629,129873.737744378,9.86104048774899e-05,8165.398701,17.9324909753947,-257.019981496504,4179,28.3347646939484,17.7273244578206,107.536814394516,2.71552e+12,1.11651965727409,0.903,6.016
"Saint-Pierre and Miquelon","FRA",0.853827275667679,5,0.12,1.01737994146695,885734.642153546,0.000398220440133181,4907.626974,45.8218864865938,-65.1430447919622,12414,8.04637577085384,0.14810507962472,0.700915900084433,2.71552e+12,1.11651965727409,0.903,6.016
"Samoa","WSM",0.606064117614225,11,258.65,0.416791642997084,378055.439982195,0.000167167604136475,186564.0215,-13.2904315587343,-265.343434343434,130480,29.8080808080808,0.158865776165588,0.0753766769144432,850655017.2,0.648858617991209,0.707,0.368
"Sao Tome and Principe","STP",0.505355702820869,23,340.1,0.239044264258603,9324755.88522163,5.82093483824854e-05,209485.301,1.42314685075798,170.584848484849,165378,28.2424242424242,0.00565899625129805,0.0192696077480098,429016605.2,-0.21598407626152,0.618,NA
"Saudi Arabia","SAU",0.611056239641885,61,1238.47,0.150560986508802,37899124.5150645,5.9754577587513e-05,15700008.04,22.3009597049222,-63.6719367588933,224219,28.5040404040404,0.0481979749620204,0.0492973026556979,7.92967e+11,-0.230552402014534,0.875,3.906
"Senegal","SEN",0.460314146275112,50,6037.32,0.376688529371841,466973036.02601,4.22211859450139e-05,12766103.55,12.4697938240433,-28.1264462809918,221818,26.8265289256199,0.00193143765133042,0.0097185326600434,23578084052,-0.0762006615598996,0.511,41.567
"Seychelles","SYC",0.508669451246072,21,6187.61,0.467810993074969,2148422.34495204,7.54686531031987e-05,87644.42832,-6.52593113910514,-199.480289621883,1341504,28.7811745776348,0.0866712189718947,0.378676165355774,1698843063,0.360793426632881,0.785,5.224
"Sierra Leone","SLE",0.456502457646014,45,5624.04,0.445352341614188,5466721.00009364,0.00042277838155028,4322348.335,6.63221710907546,148.545454545455,160584,29.0055944055944,0.000543240951947385,0.0573158569590864,3941474311,-0.58661887763689,0.477,2.923
"Singapore","SGP",0.475712966864228,75,0,NA,2759582.76151827,NA,4072707.88,1.2751915350218,308.823385945504,714,31.6868629514547,0.0272704510100885,0,3.72063e+11,1.63894742478927,0.939,1091.803
"Sint-Eustatius","NLD",0.655617308462725,15,0,2.28103594886183,NA,NA,4387.982468,17.3384704856306,-206.00525883782,2176,28.4498801461035,25.3035340262119,136.670666202775,9.0907e+11,1.69313832124074,0.941,10.169
"Sint-Maarten","NLD",0.635940086093217,15,0.01,2.41095937129517,NA,0.000128860842523511,24229.5478,17.9380991789101,-196.705633087924,466,28.4482017314993,64.84923288066,350.266798754574,9.0907e+11,1.69313832124074,0.941,10.169
"Slovenia","SVN",0.493992398971035,29,3.47,0.402900062721716,1061918.05673087,2.78737097021656e-06,1322570.299,45.5628478972896,-7.54545454545454,214,18.2727272727273,0.65373943486543,2.57915869137948,53742159517,0.941888093948364,0.918,NA
"Solomon Islands","SLB",0.531477112084921,26,348.55,0.632861597964536,7828478.17654182,5.68055690481312e-05,521296.6434,-10.0184574438741,-225.390179163902,1605325,30.1439946914399,0.00836435796810485,0.0524450230233076,1425074226,-0.215576528881987,0.564,1.526
"Somalia","SOM",0.655592041353985,45,NA,NA,NA,NA,5972450.303,NA,-111.72184531886,781843,28.3080054274084,NA,NA,NA,-2.11526932319005,NA,NA
"South Africa","ZAF",0.77006151874819,69,11673.36,0.129599564869174,41676560.0945383,0.000328359689840968,21602053.48,-33.3848770308974,-58.1061189396474,1547576,12.9399945217153,0.053071529192535,0.0493000059295918,3.51432e+11,0.128157116783162,0.713,109.594
"South Korea","KOR",0.517293577658466,60,197.01,0.316768338384599,1191795643.42015,6.28370007450288e-07,50538626.99,33.2259712015421,-65.2759740259742,430281,20.2583766233766,0.0334369850464027,0.350388574698086,1.64238e+12,0.909883926312129,0.925,112.471
"Spain","ESP",0.615103797589393,42,22832.36,0.462687306661219,294600807.082604,0.000116826964834878,33435060.38325,41.5311086458489,20.062695924765,561822,18.8166144200627,0.0785070366909479,0.749399463563592,1.39412e+12,0.808154255151749,0.905,2033.469
"Sri Lanka","LKA",0.424456113810133,81,5918.99,0.456010348307816,104090194.529377,0.000192211251468149,21056834.93,6.5306767706229,-78.95670995671,533559,29.8216991341991,0.640174594416064,0.436939322995352,84008783756,-0.14520903956145,0.782,62.047
"St Martin","FRA",0.648021166135683,20,NA,NA,NA,NA,41575.43356,NA,-235.921348395,1100,28.4045048330636,NA,NA,2.71552e+12,1.11651965727409,0.903,6.016
"Sudan","SDN",0.600689936858238,39,119.49,0.159217217774565,2887798.34269084,7.50889850671735e-05,1511627.71485,21.1739467931975,-142.931818181818,82560,28.5757575757576,0.0592536741005986,0.0379096086987701,18902284476,-1.57897438605626,0.508,0.46
"Suriname","SUR",0.544405728130106,37,1279.43,0.247082104812044,5581046.30255364,0.000138184439800544,578067.8368,7.58498851317665,-47.5151515151515,133303,28.5656565656566,0.171209099912185,0.0895096144757738,3985250737,-0.194860732803742,0.73,7.534
"Svalbard","NOR",0.6,1,1.54,1.72659689047795,NA,2.14251628651176e-05,2896.540222,77.66150681484,253.402479338843,797063,2.31093554593555,0.0121169716706208,0.00742648778130757,4.03336e+11,1.7645746866862,0.961,51.14
"Sweden","SWE",0.593475479059712,13,18.12,0.955925071091756,23362551.2324836,8.08504497065507e-06,8700770.606,59.0874010935881,212.687747035573,155347,8.99165568730786,0.453292603325496,0.439669862971074,5.30833e+11,1.69854979713758,0.947,NA
"Syria","SYR",0.430349915001489,29,265.91,0.540550237757263,18860557.9503636,2.06742345604577e-05,16601549.25,35.3259763832542,-224.852915090313,10269,23.2870707049744,0.0753862159265295,0,NA,-1.97329137722651,0.577,NA
"Taiwan","TWN",0.531681313264221,99,20505.52,0.512228403611761,866317181.403471,6.05919397861068e-05,23532023.0992349,21.3700220849736,-149.091746962714,429227,26.9694176790951,0.0955420318938376,0.964362084481234,NA,1.11477574706078,NA,922.272
"Tanzania","TZA",0.420569513994189,37,14866.53,0.33111995816363,7392204.95213406,0.00123536135650073,12960563.32,-7.20333227252052,-187.272727272727,241567,28.6464646464646,0.0083445849591542,0.0109990687290732,63177068175,-0.549282719691594,0.549,2.221
"Thailand","THA",0.519724294831683,90,4358.31,0.578791473455234,485515970.459553,6.61945146831292e-05,40934560.75,9.15210590259753,-35.8,298683,30.6370909090909,0.00770087287363164,0.121763352446719,5.4365e+11,-0.275432605606814,0.8,33.098
"Togo","TGO",0.449750618797495,45,281.31,0.565948015938341,2618506.43203727,8.44430715011078e-05,4134300.967,4.63753458953469,160.243306179574,15447,28.1707862758368,0.00527845693493401,0.0164073029331922,5459979417,-0.791940997044245,0.539,38.102
"Tokelau","NZL",0.68550432651242,8,7.14,1.09888958147778,1142802.58762465,4.26075587865246e-05,34.97251701,-8.62820735192711,-246.646853146853,320548,30.0909090909091,0.00137246547792013,0,2.06929e+11,1.81084122260412,0.937,153.664
"Tonga","TON",0.644413344261086,12,2340.46,0.867871837798349,8841682.8666301,4.30572387250925e-05,78421.58151,-20.1294997269433,-247.065830721003,666052,26.6520376175549,0.0928068461833277,0.117736344759168,NA,0.25781146188577,0.745,1.984
"Trinidad and Tobago","TTO",0.601518970835187,42,1319.04,0.286346983411846,12659744.5367336,8.69852168047074e-05,1322891.457,10.9562672927462,-47.5584415584416,76562,28.6623376623377,0.0395475756036671,0.0910579941297425,24100202834,0.090914503360788,0.81,127.261
"Tunisia","TUN",0.565442918444987,40,3228.01,0.129553898299773,120895515.128654,2.62388612375214e-05,10154001.78,35.9627616053246,-183.436363636364,99701,21.1181818181818,0.00544348059574427,0.0294692314002762,38797709924,-0.20357581662635,0.731,6.064
"Turkey","TUR",0.502280518017385,32,4505.57,0.281914716088687,168638664.975184,3.29694759689595e-05,48639584.13,40.3731451275721,-78.1818181818182,262233,18.6036363636364,0.0481042977826417,0.118752197592208,7.54412e+11,-0.476297461039697,0.838,NA
"Turks and Caicos Islands","GBR",0.593988361394987,18,63.19,0.187966176959719,470286.733421818,7.40488314455431e-05,34800.62625,22.7971677850961,-321.246753246753,91025,28.0909090909091,0.0769346814965376,0.0175362755333201,2.82711e+12,1.33360914761821,0.929,NA
"Tuvalu","TUV",0.592873940876619,11,257.57,0.608966809199107,250981.668862736,6.06881059070385e-05,1332.095279,-7.79594331712253,-259.500721500722,753133,30.3932178932179,0,0,47271463.33,0.311164671244721,0.641,NA
"Ukraine","UKR",0.536953969823875,3,1630.48,0.107531229507165,72224245.5614818,9.87219126080592e-05,9244805.454,44.9268262577747,-11.479797979798,136198,16.1111111111111,0.139670731733308,0.355774163237061,1.53781e+11,-0.677782416964571,0.773,NA
"United Arab Emirates","ARE",0.597501679277246,54,240,0.731245789751145,40352047.2432127,5.19979190621321e-05,8235714.044108,25.4766162155898,93.5324255258986,57847,29.0324182673384,0.0198645950405807,0.0129086760105374,4.21142e+11,0.65914461016655,0.911,498.92
"United Kingdom","GIB",0.626064089028859,33,17137.27,0.283085729004421,90796735.8919058,0.000113923011854905,66150805.97641,58.1512373002835,204.011929347307,1969480,10.0450018396214,0.0537901918131873,0.110912070676132,NA,NA,NA,NA
"United States","USA",0.846097389823301,68,91181.26,0.362350665631599,592429264.878492,7.78890115923217e-05,144814446.5,47.0399002900847,16.4358266400325,2459544,12.107129858426,0.578097285998759,0.0833360875400196,2.14277e+13,1.24137473106384,0.921,253.303
"United States Virgin Islands","USA",0.618711484009017,18,0.01,1.79125092649154,932826.290168136,NA,88267.4176,17.2502025964551,-218.5,38275,28.5,0.478419158641649,0.104900752550736,2.14277e+13,1.24137473106384,0.921,253.303
"Uruguay","URY",0.501392996072397,51,2152.09,0.397514971755744,21785672.5063512,0.000235731031067305,2757372.17574374,-36.0119329442681,39.3678321678322,184506,16.8447552447552,0.0718818187280843,3.86799320525106e-05,56045912952,0.863498310248057,0.809,30.402
"Vanuatu","VUT",0.557742879505585,12,36.75,0.51096465233218,31777671.5008318,4.47852770775787e-05,254649.5125,-16.5555006791771,-252.159090909091,623424,28.0524475524476,0.35051618827363,0.829834379231683,917058850.8,0.0969841380914052,0.607,NA
"Venezuela","VEN",0.549249390030924,44,11973.74,0.321441272543154,114105278.882485,0.000119998034828697,22902227.87,14.0364509334944,-135.722166169321,473659,28.4474478382556,0.0228744983780874,0.020437675762504,NA,-1.74665494759878,0.691,20.956
"Vietnam","VNM",0.535606552595755,98,25117.72,0.254799865476793,1881979487.1399,8.84185317258775e-06,80715068.57,11.5279973745399,-100.923753665689,750958,29.0996578690127,0.0550729419384588,0.0797068189550312,2.61921e+11,-0.353361885606622,0.703,9.9
"Wake Island","USA",0.6,2,2.26,0.885711463472422,NA,6.94836213162685e-05,0,19.4805725990339,-327.492424242424,406970,27.9772727272727,95.7577736711152,33.5881327952998,2.14277e+13,1.24137473106384,0.921,253.303
"Wallis and Futuna","FRA",0.603987027750687,11,0.87,0.598391491621484,672930.481271854,1.05845212827305e-05,4070.808819,-12.7857958900232,-285.458874458874,262750,29.9090909090909,0.00191793449044738,0.00944213902989478,2.71552e+12,1.11651965727409,0.903,6.016
"Western Sahara","ESH",0.549175501064536,53,17247.8,0.207349333107857,NA,NA,424692.3238,23.2996984069125,-6.76573426573427,284054,20.993006993007,0.00241980542439444,0.00571666549710791,NA,NA,NA,NA
"Yemen","YEM",0.470946191512652,54,18507.27,0.266087803126291,263479696.611345,0.000101156648655201,18279100.25,12.8743262479443,-43.9632034632035,527384,28.0108225108225,0.147583887480735,0.309661925289583,NA,-1.99369476238887,0.455,422.498
